Date,Value,Daily_PnL,Deposits,Total PNL,Cumulative PNL
29/12/2023,13817.53913,-4.67028,,-4.67028,575.53913
30/12/2023,13767.91338,-49.62575,,-49.62575,525.91338
31/12/2023,13742.98472,-24.92866,,-24.92866,500.98472
1/1/2024,13695.45701,-47.52771,,-47.52771,453.45701
2/1/2024,13693.99465,-1.46236,,-1.46236,451.99465
3/1/2024,13812.58755,118.5929,,118.5929,570.58755
4/1/2024,13731.85291,-80.73464,,-80.73464,489.85291
5/1/2024,13637.51427,-94.33864,,-94.33864,395.51427
6/1/2024,13738.95333,101.43906,,101.43906,496.95333
7/1/2024,13735.12101,-3.83232,,-3.83232,493.12101
8/1/2024,13701.62855,-33.49246,,-33.49246,459.62855
9/1/2024,13777.60847,75.97992,,75.97992,535.60847
10/1/2024,13747.82334,-29.78513,,-29.78513,505.82334
11/1/2024,14947.82334,1200,,1200,1705.82334
12/1/2024,15003.57397,55.75063,,55.75063,1761.57397
13/1/2024,14980.44301,-23.13096,,-23.13096,1738.44301
14/1/2024,15137.31713,156.87412,,156.87412,1895.31713
15/1/2024,15104.90323,-32.4139,,-32.4139,1862.90323
16/1/2024,15167.77749,62.87426,,62.87426,1925.77749
17/1/2024,15200.0083,32.23081,,32.23081,1958.0083
18/1/2024,15305.08738,105.07908,,105.07908,2063.08738
19/1/2024,15432.56585,127.47847,,127.47847,2190.56585
20/1/2024,15446.5861,14.02025,,14.02025,2204.5861
21/1/2024,15399.93407,-46.65203,,-46.65203,2157.93407
22/1/2024,15446.5237,46.58963,,46.58963,2204.5237
23/1/2024,15405.72512,-40.79858,,-40.79858,2163.72512
24/1/2024,15571.21503,165.48991,,165.48991,2329.21503
25/1/2024,15594.08214,22.86711,,22.86711,2352.08214
26/1/2024,15576.79981,-17.28233,,-17.28233,2334.79981
27/1/2024,15603.54654,26.74673,,26.74673,2361.54654
28/1/2024,15507.23513,-96.31141,,-96.31141,2265.23513
29/1/2024,15442.71711,-64.51802,,-64.51802,2200.71711
30/1/2024,15547.01712,104.30001,,104.30001,2305.01712
31/1/2024,15506.80946,-40.20766,,-40.20766,2264.80946
1/2/2024,15436.38631,-70.42315,,-70.42315,2194.38631
2/2/2024,15489.3334,52.94709,,52.94709,2247.3334
3/2/2024,15593.7426,104.4092,,104.4092,2351.7426
4/2/2024,15663.4814,69.7388,,69.7388,2421.4814
5/2/2024,16863.4814,1200,,1200,3621.4814
6/2/2024,16812.80042,-50.68098,,-50.68098,3570.80042
7/2/2024,16707.8649,-104.93552,,-104.93552,3465.8649
8/2/2024,16840.64873,132.78383,,132.78383,3598.64873
9/2/2024,16826.30495,-14.34378,,-14.34378,3584.30495
10/2/2024,16817.95811,-8.34684,,-8.34684,3575.95811
11/2/2024,16940.07456,122.11645,,122.11645,3698.07456
12/2/2024,17000.14243,60.06787,,60.06787,3758.14243
13/2/2024,17052.40364,52.26121,,52.26121,3810.40364
14/2/2024,17254.50527,202.10163,,202.10163,4012.50527
15/2/2024,17209.4259,-45.07937,,-45.07937,3967.4259
16/2/2024,17306.90714,97.48124,,97.48124,4064.90714
17/2/2024,17326.03327,19.12613,,19.12613,4084.03327
18/2/2024,17364.8675,38.83423,,38.83423,4122.8675
19/2/2024,17521.88841,157.02091,,157.02091,4279.88841
20/2/2024,17585.49489,63.60648,,63.60648,4343.49489
21/2/2024,17652.9222,67.42731,,67.42731,4410.9222
22/2/2024,17507.9222,-145,,-145,4265.9222
23/2/2024,17486.05305,-21.86915,,-21.86915,4244.05305
24/2/2024,17416.23473,-69.81832,,-69.81832,4174.23473
25/2/2024,17326.83826,-89.39647,,-89.39647,4084.83826
26/2/2024,17148.62154,-178.21672,,-178.21672,3906.62154
27/2/2024,17357.22584,208.6043,,208.6043,4115.22584
28/2/2024,17263.11992,-94.10592,,-94.10592,4021.11992
29/2/2024,17256.21948,-6.90044,,-6.90044,4014.21948
1/3/2024,17243.95596,-12.26352,,-12.26352,4001.95596
2/3/2024,17288.07743,44.12147,,44.12147,4046.07743
3/3/2024,17382.08469,94.00726,,94.00726,4140.08469
4/3/2024,17482.34652,100.26183,,100.26183,4240.34652
5/3/2024,17438.50701,-43.83951,,-43.83951,4196.50701
6/3/2024,17436.78883,-1.71818,,-1.71818,4194.78883
7/3/2024,17480.18383,43.395,,43.395,4238.18383
8/3/2024,17470.19781,-9.98602,,-9.98602,4228.19781
9/3/2024,17647.66315,177.46534,,177.46534,4405.66315
10/3/2024,17714.66695,67.0038,,67.0038,4472.66695
11/3/2024,17808.35274,93.68579,,93.68579,4566.35274
12/3/2024,17895.93906,87.58632,,87.58632,4653.93906
13/3/2024,18040.85907,144.92001,,144.92001,4798.85907
14/3/2024,18078.06526,37.20619,,37.20619,4836.06526
15/3/2024,17948.31013,-129.75513,,-129.75513,4706.31013
16/3/2024,18009.07656,60.76643,,60.76643,4767.07656
17/3/2024,17953.04368,-56.03288,,-56.03288,4711.04368
18/3/2024,17911.15285,-41.89083,,-41.89083,4669.15285
19/3/2024,16566.15285,-1345,,-1345,3324.15285
20/3/2024,16720.83688,154.68403,,154.68403,3478.83688
21/3/2024,16740.45,19.61312,,19.61312,3498.45
22/3/2024,16793.17315,52.72315,,52.72315,3551.17315
23/3/2024,17007.95879,214.78564,,214.78564,3765.95879
24/3/2024,17054.94968,46.99089,,46.99089,3812.94968
25/3/2024,17388.44552,333.49584,,333.49584,4146.44552
26/3/2024,17479.93556,91.49004,,91.49004,4237.93556
27/3/2024,17271.02486,-208.9107,,-208.9107,4029.02486
28/3/2024,17384.41098,113.38612,,113.38612,4142.41098
29/3/2024,17452.28573,67.87475,,67.87475,4210.28573
30/3/2024,17638.22081,185.93508,,185.93508,4396.22081
31/3/2024,17747.59071,109.3699,,109.3699,4505.59071
1/4/2024,17749.14973,1.55902,,1.55902,4507.14973
2/4/2024,17604.03241,-145.11732,,-145.11732,4362.03241
3/4/2024,17596.23079,-7.80162,,-7.80162,4354.23079
4/4/2024,17503.74622,-92.48457,,-92.48457,4261.74622
5/4/2024,17447.7037,-56.04252,,-56.04252,4205.7037
6/4/2024,17543.01881,95.31511,,95.31511,4301.01881
7/4/2024,17781.35063,238.33182,,238.33182,4539.35063
8/4/2024,17855.2762,73.92557,,73.92557,4613.2762
9/4/2024,17711.77731,-143.49889,,-143.49889,4469.77731
10/4/2024,17791.65243,79.87512,,79.87512,4549.65243
11/4/2024,17974.70152,183.04909,,183.04909,4732.70152
12/4/2024,17910.51947,-64.18205,,-64.18205,4668.51947
13/4/2024,17912.73003,2.21056,,2.21056,4670.73003
14/4/2024,17935.51507,22.78504,,22.78504,4693.51507
15/4/2024,17847.38589,-88.12918,,-88.12918,4605.38589
16/4/2024,17956.78684,109.40095,,109.40095,4714.78684
17/4/2024,17960.83184,4.045,,4.045,4718.83184
18/4/2024,18040.17607,79.34423,,79.34423,4798.17607
19/4/2024,17936.26227,-103.9138,,-103.9138,4694.26227
20/4/2024,17896.35636,-39.90591,,-39.90591,4654.35636
21/4/2024,18016.76695,120.41059,,120.41059,4774.76695
22/4/2024,17985.47373,-31.29322,,-31.29322,4743.47373
23/4/2024,18247.8874,262.41367,,262.41367,5005.8874
24/4/2024,18211.67622,-36.21118,,-36.21118,4969.67622
25/4/2024,18265.75505,54.07883,,54.07883,5023.75505
26/4/2024,18423.17799,157.42294,,157.42294,5181.17799
27/4/2024,18234.74754,-188.43045,,-188.43045,4992.74754
28/4/2024,18001.51371,-233.23383,,-233.23383,4759.51371
29/4/2024,17808.7453,-192.76841,,-192.76841,4566.7453
30/4/2024,18001.24231,192.49701,,192.49701,4759.24231
1/5/2024,17944.93278,-56.30953,,-56.30953,4702.93278
2/5/2024,18321.36355,376.43077,,376.43077,5079.36355
3/5/2024,18260.66579,-60.69776,,-60.69776,5018.66579
4/5/2024,18309.27989,48.6141,,48.6141,5067.27989
5/5/2024,18556.8079,247.52801,,247.52801,5314.8079
6/5/2024,18882.88289,326.07499,,326.07499,5640.88289
7/5/2024,19231.76019,348.8773,,348.8773,5989.76019
8/5/2024,19455.52827,223.76808,,223.76808,6213.52827
9/5/2024,19654.18976,198.66149,,198.66149,6412.18976
10/5/2024,19782.78195,128.59219,,128.59219,6540.78195
11/5/2024,19945.94483,163.16288,,163.16288,6703.94483
12/5/2024,19874.12579,-71.81904,,-71.81904,6632.12579
13/5/2024,19755.46665,-118.65914,,-118.65914,6513.46665
14/5/2024,19781.15653,25.68988,,25.68988,6539.15653
15/5/2024,19777.60967,-3.54686,,-3.54686,6535.60967
16/5/2024,19724.34759,-53.26208,,-53.26208,6482.34759
17/5/2024,19872.11414,147.76655,,147.76655,6630.11414
18/5/2024,20068.35038,196.23624,,196.23624,6826.35038
19/5/2024,20111.6129,43.26252,,43.26252,6869.6129
20/5/2024,20408.36096,296.74806,,296.74806,7166.36096
21/5/2024,19196.36096,-1212,,-1212,5954.36096
22/5/2024,19188.30442,-8.05654,,-8.05654,5946.30442
23/5/2024,19083.79932,-104.5051,,-104.5051,5841.79932
24/5/2024,18770.90899,-312.89033,,-312.89033,5528.90899
25/5/2024,18782.75869,11.8497,,11.8497,5540.75869
26/5/2024,18787.73845,4.97976,,4.97976,5545.73845
27/5/2024,19081.10245,293.364,,293.364,5839.10245
28/5/2024,18947.10245,-134,,-134,5705.10245
29/5/2024,18785.31515,-161.7873,,-161.7873,5543.31515
30/5/2024,19149.73137,364.41622,,364.41622,5907.73137
31/5/2024,18835.73137,-314,,-314,5593.73137
1/6/2024,18977.98547,142.2541,,142.2541,5735.98547
2/6/2024,18962.90622,-15.07925,,-15.07925,5720.90622
3/6/2024,18803.56506,-159.34116,,-159.34116,5561.56506
4/6/2024,17562.56506,-1241,,-1241,4320.56506
5/6/2024,17801.40354,238.83848,,238.83848,4559.40354
6/6/2024,18203.40326,401.99972,,401.99972,4961.40326
7/6/2024,18551.5731,348.16984,,348.16984,5309.5731
8/6/2024,18479.53832,-72.03478,,-72.03478,5237.53832
9/6/2024,18448.53832,-31,,-31,5206.53832
10/6/2024,18508.76664,60.22832,,60.22832,5266.76664
11/6/2024,18171.71746,-337.04918,,-337.04918,4929.71746
12/6/2024,18267.0677,95.35024,,95.35024,5025.0677
13/6/2024,18267.55539,0.48769,,0.48769,5025.55539
14/6/2024,17846.55539,-421,,-421,4604.55539
15/6/2024,17554.515,-292.04039,,-292.04039,4312.515
16/6/2024,17684.78289,130.26789,,130.26789,4442.78289
17/6/2024,17608.6598,-76.12309,,-76.12309,4366.6598
18/6/2024,17407.34076,-201.31904,,-201.31904,4165.34076
19/6/2024,16880.96054,-526.38022,,-526.38022,3638.96054
20/6/2024,16903.35495,22.39441,,22.39441,3661.35495
21/6/2024,16689.35495,-214,,-214,3447.35495
22/6/2024,17034.08806,344.73311,,344.73311,3792.08806
23/6/2024,16973.52176,-60.5663,,-60.5663,3731.52176
24/6/2024,16884.88313,-88.63863,,-88.63863,3642.88313
25/6/2024,17005.07287,120.18974,,120.18974,3763.07287
26/6/2024,16838.24447,-166.8284,,-166.8284,3596.24447
27/6/2024,16925.5784,87.33393,,87.33393,3683.5784
28/6/2024,17104.262,178.6836,,178.6836,3862.262
29/6/2024,17377.75676,273.49476,,273.49476,4135.75676
30/6/2024,17387.93011,10.17335,,10.17335,4145.93011
1/7/2024,17073.93011,-314,,-314,3831.93011
2/7/2024,16925.36337,-148.56674,,-148.56674,3683.36337
3/7/2024,16789.23682,-136.12655,,-136.12655,3547.23682
4/7/2024,16774.06447,-15.17235,,-15.17235,3532.06447
5/7/2024,16876.54565,102.48118,,102.48118,3634.54565
6/7/2024,17089.40337,212.85772,,212.85772,3847.40337
7/7/2024,16955.90043,-133.50294,,-133.50294,3713.90043
8/7/2024,17287.2627,331.36227,,331.36227,4045.2627
9/7/2024,17262.027,-25.2357,,-25.2357,4020.027
10/7/2024,17288.76228,26.73528,,26.73528,4046.76228
11/7/2024,16873.76228,-415,,-415,3631.76228
12/7/2024,16405.52393,-468.23835,,-468.23835,3163.52393
13/7/2024,16608.73768,203.21375,,203.21375,3366.73768
14/7/2024,15367.73768,-1241,,-1241,2125.73768
15/7/2024,15340.9278,-26.80988,,-26.80988,2098.9278
16/7/2024,15385.10904,44.18124,,44.18124,2143.10904
17/7/2024,15521.28864,136.1796,,136.1796,2279.28864
18/7/2024,15228.58636,-292.70228,,-292.70228,1986.58636
19/7/2024,15152.25952,-76.32684,,-76.32684,1910.25952
20/7/2024,15340.95717,188.69765,,188.69765,2098.95717
21/7/2024,15116.11336,-224.84381,,-224.84381,1874.11336
22/7/2024,15204.43134,88.31798,,88.31798,1962.43134
23/7/2024,14962.05441,-242.37693,,-242.37693,1720.05441
24/7/2024,15082.89407,120.83966,,120.83966,1840.89407
25/7/2024,15105.58832,22.69425,,22.69425,1863.58832
26/7/2024,14814.17049,-291.41783,,-291.41783,1572.17049
27/7/2024,15068.01217,253.84168,,253.84168,1826.01217
28/7/2024,14952.175,-115.83717,,-115.83717,1710.175
29/7/2024,14822.87522,-129.29978,,-129.29978,1580.87522
30/7/2024,14890.62197,67.74675,,67.74675,1648.62197
31/7/2024,15143.34042,252.71845,,252.71845,1901.34042
1/8/2024,14970.47289,-172.86753,,-172.86753,1728.47289
2/8/2024,15012.00444,41.53155,,41.53155,1770.00444
3/8/2024,15126.04891,114.04447,,114.04447,1884.04891
4/8/2024,14975.04891,-151,,-151,1733.04891
5/8/2024,15041.20952,66.16061,,66.16061,1799.20952
6/8/2024,14996.93685,-44.27267,,-44.27267,1754.93685
7/8/2024,14859.31157,-137.62528,,-137.62528,1617.31157
8/8/2024,14906.62474,47.31317,,47.31317,1664.62474
9/8/2024,14720.99478,-185.62996,,-185.62996,1478.99478
10/8/2024,14173.4007,-547.59408,,-547.59408,931.4007
11/8/2024,14282.87574,109.47504,,109.47504,1040.87574
12/8/2024,14481.88887,199.01313,,199.01313,1239.88887
13/8/2024,14055.2157,-426.67317,,-426.67317,813.2157
14/8/2024,13896.78841,-158.42729,,-158.42729,654.78841
15/8/2024,14036.08758,139.29917,,139.29917,794.08758
16/8/2024,13891.08758,-145,,-145,649.08758
17/8/2024,13923.88199,32.79441,,32.79441,681.88199
18/8/2024,13812.51951,-111.36248,,-111.36248,570.51951
19/8/2024,13806.2547,-6.26481,,-6.26481,564.2547
20/8/2024,14096.46173,290.20703,,290.20703,854.46173
21/8/2024,13999.19361,-97.26812,,-97.26812,757.19361
22/8/2024,13873.13747,-126.05614,,-126.05614,631.13747
23/8/2024,13809.36625,-63.77122,,-63.77122,567.36625
24/8/2024,13656.43068,-152.93557,,-152.93557,414.43068
25/8/2024,13707.50691,51.07623,,51.07623,465.50691
26/8/2024,14041.75014,334.24323,,334.24323,799.75014
27/8/2024,14134.01243,92.26229,,92.26229,892.01243
28/8/2024,14113.86207,-20.15036,,-20.15036,871.86207
29/8/2024,14086.0008,-27.86127,,-27.86127,844.0008
30/8/2024,13809.14253,-276.85827,,-276.85827,567.14253
31/8/2024,14005.81861,196.67608,,196.67608,763.81861
1/9/2024,14019.8403,14.02169,,14.02169,777.8403
2/9/2024,14013.90931,-5.93099,,-5.93099,771.90931
3/9/2024,13513.90931,-500,,-500,271.90931
4/9/2024,13607.01243,93.10312,,93.10312,365.01243
5/9/2024,13262.01243,-345,,-345,20.01243
6/9/2024,13204.85799,-57.15444,,-57.15444,-37.14201
7/9/2024,13471.90964,267.05165,,267.05165,229.90964
8/9/2024,13527.46267,55.55303,,55.55303,285.46267
9/9/2024,13254.19013,-273.27254,,-273.27254,12.19013
10/9/2024,13475.15366,220.96353,,220.96353,233.15366
11/9/2024,13365.78579,-109.36787,,-109.36787,123.78579
12/9/2024,13788.43005,422.64426,-1100,-677.35574,-553.56995
13/9/2024,14055.77078,267.34073,,267.34073,-286.22922
14/9/2024,13989.56061,-66.21017,,-66.21017,-352.43939
15/9/2024,14306.33655,316.77594,-1000,-683.22406,-1035.66345
16/9/2024,14355.94221,49.60566,,49.60566,-986.05779
17/9/2024,14585.26846,229.32625,,229.32625,-756.73154
18/9/2024,14733.33796,148.0695,,148.0695,-608.66204
19/9/2024,15933.33796,1200,-1000,200,-408.66204
20/9/2024,15818.36567,-114.97229,,-114.97229,-523.63433
21/9/2024,16090.52394,272.15827,,272.15827,-251.47606
22/9/2024,16046.8997,-43.62424,,-43.62424,-295.1003
23/9/2024,17246.8997,1200,-1400,-200,-495.1003
24/9/2024,17058.47873,-188.42097,,-188.42097,-683.52127
25/9/2024,17190.55523,132.0765,,132.0765,-551.44477
26/9/2024,17705.85402,515.29879,,515.29879,-36.14598
27/9/2024,17482.70381,-223.15021,,-223.15021,-259.29619
28/9/2024,17524.29762,41.59381,,41.59381,-217.70238
29/9/2024,17898.56759,374.26997,,374.26997,156.56759
30/9/2024,17915.95046,17.38287,,17.38287,173.95046
1/10/2024,18064.98248,149.03202,,149.03202,322.98248
2/10/2024,17836.52888,-228.4536,,-228.4536,94.52888
3/10/2024,17978.68847,142.15959,,142.15959,236.68847
4/10/2024,17969.45205,-9.23642,,-9.23642,227.45205
5/10/2024,18251.65679,282.20474,,282.20474,509.65679
6/10/2024,18591.5171,339.86031,-4300,-3960.13969,-3450.4829
7/10/2024,19306.3241,714.807,,714.807,-2735.6759
8/10/2024,19507.13094,200.80684,,200.80684,-2534.86906
9/10/2024,19639.98864,132.8577,,132.8577,-2402.01136
10/10/2024,19737.06694,97.0783,,97.0783,-2304.93306
11/10/2024,19403.06694,-334,,-334,-2638.93306
12/10/2024,19541.15044,138.0835,,138.0835,-2500.84956
13/10/2024,19499.64715,-41.50329,,-41.50329,-2542.35285
14/10/2024,19590.28411,90.63696,-1000,-909.36304,-3451.71589
15/10/2024,20010.63643,420.35232,,420.35232,-3031.36357
16/10/2024,19758.10275,-252.53368,,-252.53368,-3283.89725
17/10/2024,20131.88174,373.77899,,373.77899,-2910.11826
18/10/2024,20567.98759,436.10585,,436.10585,-2474.01241
19/10/2024,20577.75785,9.77026,,9.77026,-2464.24215
20/10/2024,19974.03201,-603.72584,,-603.72584,-3067.96799
21/10/2024,19839.38792,-134.64409,,-134.64409,-3202.61208
22/10/2024,20261.04812,421.6602,,421.6602,-2780.95188
23/10/2024,20299.16703,38.11891,,38.11891,-2742.83297
24/10/2024,20043.86701,-255.30002,,-255.30002,-2998.13299
25/10/2024,19939.03325,-104.83376,,-104.83376,-3102.96675
26/10/2024,20229.67824,290.64499,,290.64499,-2812.32176
27/10/2024,20438.14785,208.46961,,208.46961,-2603.85215
28/10/2024,20411.16769,-26.98016,,-26.98016,-2630.83231
29/10/2024,20345.50464,-65.66305,,-65.66305,-2696.49536
30/10/2024,20272.60816,-72.89648,,-72.89648,-2769.39184
31/10/2024,20040.83216,-231.776,,-231.776,-3001.16784
1/11/2024,20562.38244,521.55028,,521.55028,-2479.61756
2/11/2024,20509.67581,-52.70663,,-52.70663,-2532.32419
3/11/2024,20926.39926,416.72345,-1000,-583.27655,-3115.60074
4/11/2024,21449.76246,523.3632,,523.3632,-2592.23754
5/11/2024,21821.36923,371.60677,,371.60677,-2220.63077
6/11/2024,21728.14058,-93.22865,-1000,-1093.22865,-3313.85942
7/11/2024,21910.417,182.27642,,182.27642,-3131.583
8/11/2024,21952.28781,41.87081,,41.87081,-3089.71219
9/11/2024,21700.80604,-251.48177,,-251.48177,-3341.19396
10/11/2024,21856.69592,155.88988,-1000,-844.11012,-4185.30408
11/11/2024,21515.31166,-341.38426,,-341.38426,-4526.68834
12/11/2024,21949.95394,434.64228,,434.64228,-4092.04606
13/11/2024,21844.99275,-104.96119,,-104.96119,-4197.00725
14/11/2024,21961.40787,116.41512,-1000,-883.58488,-5080.59213
15/11/2024,22106.05866,144.65079,,144.65079,-4935.94134
16/11/2024,22069.38627,-36.67239,,-36.67239,-4972.61373
17/11/2024,22316.91841,247.53214,,247.53214,-4725.08159
18/11/2024,22206.14097,-110.77744,,-110.77744,-4835.85903
19/11/2024,22552.0944,345.95343,-1000,-654.04657,-5489.9056
20/11/2024,22138.69413,-413.40027,,-413.40027,-5903.30587
21/11/2024,22231.94191,93.24778,,93.24778,-5810.05809
22/11/2024,22940.62198,708.68007,-1000,-291.31993,-6101.37802
23/11/2024,22640.09038,-300.5316,,-300.5316,-6401.90962
24/11/2024,22456.74218,-183.3482,,-183.3482,-6585.25782
25/11/2024,22684.96131,228.21913,-2000,-1771.78087,-8357.03869
26/11/2024,22799.75979,114.79848,,114.79848,-8242.24021
27/11/2024,22975.2865,175.52671,,175.52671,-8066.7135
28/11/2024,23201.6368,226.3503,,226.3503,-7840.3632
29/11/2024,23483.07646,281.43966,,281.43966,-7558.92354
30/11/2024,23941.95729,458.88083,,458.88083,-7100.04271
1/12/2024,24151.02466,209.06737,,209.06737,-6890.97534
2/12/2024,24116.5624,-34.46226,,-34.46226,-6925.4376
3/12/2024,24426.62961,310.06721,,310.06721,-6615.37039
4/12/2024,25212.03977,785.41016,,785.41016,-5829.96023
5/12/2024,25218.96642,6.92665,,6.92665,-5823.03358
6/12/2024,24889.98277,-328.98365,,-328.98365,-6152.01723
7/12/2024,25383.28138,493.29861,,493.29861,-5658.71862
8/12/2024,26395.19651,1011.91513,,1011.91513,-4646.80349
9/12/2024,25581.03093,-814.16558,,-814.16558,-5460.96907
10/12/2024,24966.27209,-614.75884,,-614.75884,-6075.72791
11/12/2024,24814.4752,-151.79689,,-151.79689,-6227.5248
12/12/2024,24837.72109,23.24589,,23.24589,-6204.27891
13/12/2024,25026.35412,188.63303,,188.63303,-6015.64588
14/12/2024,25160.90034,134.54622,,134.54622,-5881.09966
15/12/2024,28105,2944.09966,,2944.09966,-2937
16/12/2024,27001,-1104,,-1104,-4041
17/12/2024,29018,2017,,2017,-2024
18/12/2024,29981,963,,963,-1061
19/12/2024,29999,18,-1500,-1482,-2543
20/12/2024,31081,1082,,1082,-1461
21/12/2024,30001,-1080,,-1080,-2541
22/12/2024,32150,2149,,2149,-392
23/12/2024,33817,1667,,1667,1275
24/12/2024,33124,-693,,-693,582
25/12/2024,32145,-979,,-979,-397
26/12/2024,35113,2968,,2968,2571
27/12/2024,34115,-998,,-998,1573
28/12/2024,35012,897,,897,2470
29/12/2024,34011,-1001,,-1001,1469
30/12/2024,37001,2990,,2990,4459
31/12/2024,38123,1122,,1122,5581
1/1/2025,40134,2011,,2011,7592
2/1/2025,41034,900,,900,8492
3/1/2025,39942,-1092,,-1092,7400
4/1/2025,38014,-1928,,-1928,5472
5/1/2025,39941,1927,,1927,7399
6/1/2025,39542,-399,,-399,7000
7/1/2025,38541,-1001,-2000,-3001,3999
8/1/2025,38114,-427,,-427,3572
9/1/2025,37415,-699,,-699,2873
10/1/2025,36521,-894,,-894,1979
11/1/2025,36641,120,,120,2099
12/1/2025,36641,0,,0,2099
13/1/2025,35541,-1100,,-1100,999
14/1/2025,33998,-1543,,-1543,-544
15/1/2025,32115,-1883,,-1883,-2427
16/1/2025,33074,959,,959,-1468
17/1/2025,33000,-74,,-74,-1542
18/1/2025,32500,-500,,-500,-2042
19/1/2025,32515,15,,15,-2027
20/1/2025,32175,-340,-2000,-2340,-4367
21/1/2025,30767.2432,-1407.7568,,-1407.7568,-5774.7568
22/1/2025,32175,1407.7568,,1407.7568,-4367
23/1/2025,31387.1345,-787.8655,,-787.8655,-5154.8655
24/1/2025,32175.48335,788.34885,,788.34885,-4366.51665
25/1/2025,32867.61346,692.13011,,692.13011,-3674.38654
26/1/2025,33712.11081,844.49735,,844.49735,-2829.88919
27/1/2025,34199.39259,487.28178,,487.28178,-2342.60741
28/1/2025,34405.70853,206.31594,,206.31594,-2136.29147
29/1/2025,33880.39188,-525.31665,,-525.31665,-2661.60812
30/1/2025,33946.45696,66.06508,,66.06508,-2595.54304
31/1/2025,33755.79038,-190.66658,-3500,-3690.66658,-6286.20962
1/2/2025,34854.352,1098.56162,,1098.56162,-5187.648
2/2/2025,34953.80885,99.45685,,99.45685,-5088.19115
3/2/2025,35186.77595,232.9671,,232.9671,-4855.22405
4/2/2025,35613.76826,426.99231,,426.99231,-4428.23174
5/2/2025,35815.68226,201.914,,201.914,-4226.31774
6/2/2025,36775.62945,959.94719,,959.94719,-3266.37055
7/2/2025,36670.40609,-105.22336,,-105.22336,-3371.59391
8/2/2025,36950.47713,280.07104,,280.07104,-3091.52287
9/2/2025,36787.72844,-162.74869,,-162.74869,-3254.27156
10/2/2025,36352.76185,-434.96659,,-434.96659,-3689.23815
11/2/2025,36254.02372,-98.73813,,-98.73813,-3787.97628
12/2/2025,36422.71909,168.69537,,168.69537,-3619.28091
13/2/2025,36409.02607,-13.69302,,-13.69302,-3632.97393
14/2/2025,36272.43691,-136.58916,,-136.58916,-3769.56309
15/2/2025,35804.45014,-467.98677,,-467.98677,-4237.54986
16/2/2025,37038.45014,1234,,1234,-3003.54986
17/2/2025,37040.45014,2,-2500,-2498,-5501.54986
18/2/2025,37565.46856,525.01842,,525.01842,-4976.53144
19/2/2025,37787.61061,222.14205,,222.14205,-4754.38939
20/2/2025,40199.61061,2412,-1500,912,-3842.38939
21/2/2025,43710.61061,3511,,3511,-331.38939
22/2/2025,40500.61061,-3210,,-3210,-3541.38939
23/2/2025,40827.5745,326.96389,,326.96389,-3214.4255
24/2/2025,41627.38496,799.81046,-1500,-700.18954,-3914.61504
25/2/2025,40931.78305,-695.60191,,-695.60191,-4610.21695
26/2/2025,41169.26433,237.48128,,237.48128,-4372.73567
27/2/2025,41280.72284,111.45851,,111.45851,-4261.27716
28/2/2025,41780.33097,499.60813,,499.60813,-3761.66903
1/3/2025,43875.03967,2094.7087,,2094.7087,-1666.96033
2/3/2025,41601.88636,-2273.15331,,-2273.15331,-3940.11364
3/3/2025,40884.54531,-717.34105,,-717.34105,-4657.45469
4/3/2025,39430.09561,-1454.4497,,-1454.4497,-6111.90439
5/3/2025,42466.01612,3035.92051,,3035.92051,-3075.98388
6/3/2025,45581.01612,3115,,3115,39.01612
7/3/2025,49794.01612,4213,-2500,1713,1752.01612
8/3/2025,52129.01612,2335,,2335,4087.01612
9/3/2025,46647.01612,-5482,,-5482,-1394.98388
10/3/2025,48315.87546,1668.85934,,1668.85934,273.87546
11/3/2025,47310.68223,-1005.19323,,-1005.19323,-731.31777
12/3/2025,46080.37069,-1230.31154,,-1230.31154,-1961.62931
13/3/2025,46663.42484,583.05415,,583.05415,-1378.57516
14/3/2025,46056.93846,-606.48638,-2500,-3106.48638,-4485.06154
15/3/2025,45373.85255,-683.08591,,-683.08591,-5168.14745
16/3/2025,47959.59607,2585.74352,,2585.74352,-2582.40393
17/3/2025,48823.17521,863.57914,,863.57914,-1718.82479
18/3/2025,48995.11353,171.93832,,171.93832,-1546.88647
19/3/2025,50613.09297,1617.97944,,1617.97944,71.09297
20/3/2025,49577.42651,-1035.66646,,-1035.66646,-964.57349
21/3/2025,50213.50062,636.07411,,636.07411,-328.49938
22/3/2025,50100.40032,-113.1003,,-113.1003,-441.59968
23/3/2025,49007.44473,-1092.95559,,-1092.95559,-1534.55527
24/3/2025,50072.92324,1065.47851,-2700,-1634.52149,-3169.07676
25/3/2025,48295.12071,-1777.80253,,-1777.80253,-4946.87929
26/3/2025,47046.0799,-1249.04081,,-1249.04081,-6195.9201
27/3/2025,45725.24501,-1320.83489,,-1320.83489,-7516.75499
28/3/2025,44047.26186,-1677.98315,,-1677.98315,-9194.73814
29/3/2025,44878.79844,831.53658,,831.53658,-8363.20156
30/3/2025,43669.43221,-1209.36623,,-1209.36623,-9572.56779
31/3/2025,42330.15322,-1339.27899,,-1339.27899,-10911.84678
1/4/2025,44672.92266,2342.76944,,2342.76944,-8569.07734
2/4/2025,42260.60315,-2412.31951,,-2412.31951,-10981.39685
3/4/2025,40722.67245,-1537.9307,,-1537.9307,-12519.32755
4/4/2025,41267.23878,544.56633,-2000,-1455.43367,-13974.76122
